"X1"	"X2"	"X3"	"X4"	"X5"	"X6"	"X7"	"X8"	"X9"	"X10"	"X11"
"ENSG00000157680.15 chr7_137410484"	-1	0.342565970714895	0.545168206435352	-1	0.212125978847248	-1	0.844328611158575	0.879441699835302	0.911485191892204	-1	0.24276227270092
"ENSG00000169442.8 chr1_26516234"	-1	0.678112733887631	0.649235374593494	0.828100571208029	0.870463137051033	0.977594213316281	0.927207732147921	0.968163264470543	0.613517112510113	0.726600104736318	0.832575714522391
"ENSG00000167157.10 chr9_129791511"	-1	0.520847842692591	0.790403664819632	0.894892754608798	0.584326438794763	-1	0.931209289558623	0.863837595195733	0.957004316476252	0.936367923842645	0.625605929847667
"ENSG00000167604.13 chr19_36829871"	-1	0.804021584525343	0.795896929904445	0.960514678309466	0.837080536708308	0.327179832464554	0.549283130845098	0.826073331969771	0.944648788402219	0.978977063508987	0.738120985769614
"ENSG00000144635.8 chr3_32544157"	0.321466492004865	0.890775605279864	0.551259757747203	0.57030054290542	0.869710939516116	0.671686418070251	0.444610537206392	0.339815011125456	0.243218254741854	0.529153757330057	0.935715829128286
"ENSG00000270806.1 chr17_35418435"	-1	0.678196827455195	0.187307820556165	0.276037619479708	0.992654688853813	-1	0.906466258511339	0.128383562036459	-1	0.903975791712782	0.774734961430999
"ENSG00000136925.14 chr9_97562372"	0.814276419397331	0.988153901292653	0.94262121323251	0.887156993065249	0.226772132992949	0.851556516050736	0.654706566984221	0.755870494354501	0.610786921277772	0.457463883692411	0.956509139217765
"ENSG00000186231.16 chr6_96898113"	-1	0.141926494121479	0.192520335316869	-1	0.752127990759554	0.849953541149699	0.899929444235284	0.639845255058534	0.977790680608551	0.65096429082696	0.999057113340791
"ENSG00000175893.11 chr9_14880219"	0.235380249993872	0.961856523803789	0.54369126605385	0.886072338997145	0.719770179420938	0.770157252403979	0.436220444176367	0.38450477356707	0.708467528654621	0.848717763047103	0.50212219797258
"ENSG00000154099.17 chr16_84124560"	0.987217785388672	0.534089268487291	0.737264942234944	0.816883872800677	0.679440420347011	0.952987296552146	0.995110399569015	0.312500825276547	0.918576960958649	0.357639695152968	0.746487284699873
"ENSG00000188707.5 chr7_149907362"	0.990250543939164	0.771530387904294	0.993068181134723	0.50592218847999	0.917609301734222	0.723729693591709	0.787444995250796	0.975365329311094	0.974731975120464	0.424138852282755	0.937048010594212
"ENSG00000143970.16 chr2_26847964"	-1	0.0108758214977383	0.380185438611984	0.578022518253412	0.749859743633831	0.498690677156164	0.0206723549911502	0.755351695083344	0.665219127468565	0.593629709932903	0.647559121239291
"ENSG00000006695.10 chr17_13693715"	0.835911358305582	0.979016217248618	0.402107715635915	0.999057113340791	0.870740829023653	0.983537096363549	0.995939154982833	0.690843205435424	0.895641930889555	0.937048010594212	0.986077413798329
"ENSG00000172809.12 chr17_73759161"	-1	0.968287957577532	0.912981168606451	0.965387890651404	0.890558072781864	0.933859876471591	0.665056268496685	0.888307419219152	0.887156993065249	0.933859876471591	0.899490254148284
"ENSG00000171817.16 chr19_36787404"	-1	0.756132764417468	0.914515500810592	0.930094011176527	0.982286220068405	0.624225179540432	0.914515500810592	0.93930685740008	0.454161022058381	0.658616896906408	0.908926889528415
"ENSG00000107854.5 chr10_91751329"	0.372499080450928	0.755351695083344	0.611854837321804	0.701177715713817	0.408203546668901	0.686471055902807	0.848662125773716	0.754944633528703	0.755351695083344	0.917472509770775	0.983161228794559
"ENSG00000166260.10 chr17_54988545"	0.00796386312650138	0.373709905042475	0.569327907611883	0.552678426909839	0.961278115523088	0.449897666619478	0.344292025648804	0.616214808244122	0.933859876471591	0.426732542248025	0.115423457783907
"ENSG00000155657.26 chr2_179323207"	-1	0.951407360780586	0.972792988884176	0.851749214412325	0.962619294279342	0.899490254148284	0.876528138945973	0.610786921277772	0.858813318449539	0.671374866353327	0.972402633499369
"ENSG00000129354.11 chr19_11224747"	-1	0.973031893928014	0.89770389932929	0.933859876471591	0.930064977690578	0.864585374212323	0.900290632173228	0.909294866317005	0.612052520543739	0.995939154982833	0.983394548936441
"ENSG00000165650.11 chr10_117889180"	-1	0.952987296552146	0.960089271386191	0.90527792036552	0.863269072815855	0.901973250802672	0.979707257391805	0.781424413799996	0.982631812748491	0.559796548259688	0.874319400205532
"ENSG00000184408.9 chr7_120754266"	0.967862469919906	0.898907976183536	0.961856523803789	0.800647500167063	0.875367144253614	-1	0.900183618852371	0.921567536342197	0.848662125773716	0.698866976125414	0.903975791712782
"ENSG00000171161.12 chr1_248064492"	-1	0.0476663621449151	0.998505594971526	0.843035267175395	0.895240633302	0.613517112510113	0.903216813594309	0.96031267399407	0.978598921783287	0.786115132210369	0.858084620126377
"ENSG00000131069.19 chr20_34189251"	0.0143240437468204	0.481128477277073	0.94727962356712	0.0122557383455486	0.0179866274342203	0.0200102847978516	0.424477171406749	0.818309413278482	0.114155303195668	0.171085939019226	0.0378398703356354
"ENSG00000100503.23 chr14_49999801"	0.171615772768744	0.184600457435341	0.771577312932159	0.509773348420048	0.522740138890685	0.480110843595961	0.582674620624324	0.926963551495665	0.57451394368702	0.511873724450916	0.822217042532198
"ENSG00000135617.3 chr2_73230451"	0.782340171779992	0.903712142719389	0.856302995778092	0.966561631474243	0.902160209420081	0.902160209420081	0.952989026930345	0.895473707156999	0.974159608427567	0.998410778617211	0.930064977690578
"ENSG00000203782.5 chr1_152949533"	-1	0.414075753962308	0.992631350400766	0.505103367816345	0.88868831856441	0.85614595314198	0.894596797026914	0.822466929594064	0.102151103455792	0.385700125272561	0.8739311628174
"ENSG00000181873.12 chr1_229018646"	-1	0.571949030504748	0.91303709181858	0.490695773274669	0.818309413278482	0.481128477277073	0.926821994616682	0.794545670347369	0.941316027251976	0.960089271386191	0.923626135783329
"ENSG00000176046.8 chr16_28594958"	0.014807208582067	0.902983157434576	0.972402633499369	0.680184764486305	0.871702146716877	0.399255755948236	0.925375962345358	0.920812754066391	0.982631812748491	0.972792988884176	0.990578458082897
"ENSG00000213793.5 chr19_52880932"	0.149134528865202	0.897907512787535	0.895473707156999	0.733513672250501	0.463632673141693	0.964019019098387	0.950417022876914	0.576454107031757	0.874319400205532	0.698822286951325	0.960573308434492
"ENSG00000244187.7 chr9_137447627"	-1	0.957478747090372	0.237094929959011	0.961856523803789	0.965249451235816	0.677621825096993	0.481128477277073	0.928621146757389	0.972792988884176	0.990594602665151	0.99433453668746
"ENSG00000163581.13 chr3_171000464"	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
"ENSG00000037474.14 chr5_6605419"	7.29750354237891e-05	0.174314007703792	0.680184764486305	0.0370790377654919	0.571803751200523	0.67353587865099	0.999057113340791	0.764247132214466	0.102790390678475	0.928621146757389	0.184600457435341
"ENSG00000129484.13 chr14_20280541"	0.405971984655501	0.810159206347322	0.965843483004059	0.704403180286027	0.902522645603457	0.531201057900548	0.795547368526508	0.882464055204988	0.777374368002173	0.348160514699499	0.424138852282755
"ENSG00000120162.9 chr9_26631512"	-1	0.406530543064943	0.956543411725252	0.972792988884176	0.826792188272922	0.817888589505384	0.917609301734222	0.412155166215784	0.826450123312347	0.792248991237317	0.544652693729072
"ENSG00000099899.14 chr22_20630481"	-1	0.861295948231797	0.0904523506628382	0.937048010594212	0.990250543939164	0.967613877711978	0.80458543404187	0.995939154982833	0.780466836459991	0.880738530289726	0.934499432020647
"ENSG00000058673.16 chr1_204667742"	0.4686034097099	0.735074383731189	0.95800807354908	0.836016148103153	0.64073545209999	0.902219105637673	0.607521839341473	0.977098331841347	0.819093889695888	0.977560664900913	0.779070586397683
"ENSG00000133812.15 chr11_9834035"	-1	0.278047061136245	0.715650441268242	0.216744562522226	0.807085499664458	0.102909623974456	0.78050624306303	0.848662125773716	0.591662013802453	0.99738831671998	0.832575714522391
"ENSG00000129534.13 chr14_44745671"	0.0206723549911502	0.606987465650045	0.303340776930377	0.087882273264869	0.980594657630837	0.257073375526822	0.514784554410399	0.638072401865761	0.18161273619128	0.389692602386291	0.260549492388559
"ENSG00000105880.4 chr7_97872554"	-1	0.925279311972613	0.925375962345358	0.624225179540432	0.312724764179816	-1	0.877943206192981	0.786115132210369	0.972792988884176	0.972402633499369	0.782158442514008
"ENSG00000164307.12 chr5_96797092"	8.74904947323476e-05	0.911354094446229	0.0205967111904938	0.704403180286027	0.104785492944618	0.0422098158727992	0.12970525465457	0.977790680608551	0.698339451867492	0.710055721255082	0.961856523803789
"ENSG00000283227.1 chr1_152939802"	-1	-1	-1	1.26165881678622e-13	5.94484305395214e-07	-1	-1	-1	-1	-1	-1
"ENSG00000213420.7 chr7_99479613"	0.520847842692591	0.765053254331173	0.952987296552146	0.972792988884176	0.613517112510113	0.961856523803789	0.925375962345358	0.828690958960469	0.97957287656399	0.830328475476959	0.982631812748491
"ENSG00000166741.7 chr11_114648367"	-1	0.788470282199044	0.982631812748491	0.866169011830352	0.338185637494266	0.944485058434269	0.82273822270246	0.5911592460044	0.895473707156999	0.54369126605385	0.859234427142611
"ENSG00000128310.2 chr22_38381323"	-1	-1	0.000238382006927314	-1	-1	-1	-1	3.02365724622597e-08	-1	-1	-1
"ENSG00000109065.11 chr17_73887573"	-1	0.99289866592416	0.668031573779844	0.901697179902246	0.958214874614094	0.764247132214466	0.847980023400803	0.635803281226535	0.500405381724754	0.994510630647013	0.822669702504652
"ENSG00000099337.4 chr19_38429552"	-1	0.942782353388958	0.958214874614094	0.977098331841347	0.789550509414238	0.99766086982869	0.974555260442663	0.65319062186666	0.564014951652854	0.974159608427567	0.994510630647013
"ENSG00000244687.11 chr20_50778950"	-1	0.957551864372366	0.943919162961193	0.866999786437741	0.990053703790522	0.952987296552146	0.864656807902974	0.7101562526498	0.928621146757389	0.6430102837259	0.972402633499369
"ENSG00000134760.5 chr18_32177133"	-1	0.986329184563577	0.972792988884176	0.986071385322185	0.534119557068135	0.981321550234132	0.900541591761344	0.943035898829278	0.983161228794559	0.928275064143762	0.919321245096815
"ENSG00000158683.7 chr7_47368846"	-1	0.118823291642974	0.807971089785235	0.447393549900235	0.269779949987293	-1	0.766432402952151	0.708766388405974	0.856868946873276	0.938300686835285	0.313499107647989
"ENSG00000173153.13 chr11_64254987"	-1	0.649662838297144	0.859065166709074	0.995939154982833	0.974159608427567	0.520574268853732	0.88286148728564	0.752123175312724	0.739808843878861	0.885610159318773	0.956294080645499
"ENSG00000188177.13 chr2_111776103"	0.876703309430479	0.537312006441881	0.569813615996736	0.933859876471591	0.790403664819632	0.941468259682234	0.877943206192981	0.895473707156999	0.844222064145138	0.761149890967671	0.879661199936592
"ENSG00000160180.15 chr21_42587446"	-1	0.52607628347295	0.920749012441684	0.664108886635594	0.914515500810592	0.892595683920583	0.57455240809796	0.998309442584828	0.138083761900512	0.771024223692239	0.876563835646725
"ENSG00000008226.19 chr3_37894152"	-1	0.654752579850342	0.612783600560841	0.579090967826766	0.499555076760734	0.832575714522391	0.600887791187519	0.746487284699873	0.895473707156999	0.619101867295406	0.609458387280504
"ENSG00000197603.13 chr5_37566577"	0.257208274937942	0.839082647825202	0.817168487225755	0.639845255058534	0.4241429524304	0.522159123082992	0.975365329311094	0.263758223001493	0.454745247806776	0.973409489321346	0.286081050289589
"ENSG00000177432.6 chr4_88694578"	0.605791876747062	0.584815453999391	0.870052225565616	0.669451598932057	0.170935069990745	0.900290632173228	0.49993686947727	0.974159608427567	0.379601342864436	0.844222064145138	0.972792988884176
"ENSG00000135069.13 chr9_78067324"	-1	0.859234427142611	0.721620732333303	0.805602552261683	0.21418431083294	0.705267448314352	0.985525528407411	0.353090614535102	0.977098331841347	0.864585374212323	0.623501504331882
"ENSG00000087053.18 chr11_95575043"	-1	0.618437868927205	0.982631812748491	0.936324794280789	0.374950540011922	0.956294080645499	0.841317083260774	0.60062067707785	0.743999761474599	0.81552935242924	0.941316027251976
"ENSG00000064933.17 chr2_189905474"	0.575460923768102	0.901769947695431	0.929904498771022	0.752136093722559	0.965249451235816	0.923709179112081	0.593648380863581	0.97305047733174	0.877318491424123	0.680557095645017	0.944648788402219
"ENSG00000183486.12 chr21_42288927"	0.0792757794926724	0.134047135752863	0.77928110711283	0.407533039250519	0.381451858036519	0.770100076372779	0.843510005584347	0.968287957577532	0.93028797427912	0.263758223001493	0.30648433128956
"ENSG00000184232.8 chr11_120686163"	0.104577413956101	0.447270569956253	0.884082257449016	0.301433903329161	0.0832475450904631	0.748250801232164	0.339542254241379	0.416198906643959	0.752123175312724	0.613219646496892	0.429452706050047
"ENSG00000166797.10 chr15_64258596"	-1	0.699472955904059	0.776870972749086	0.156167183215301	0.651401243410061	0.805602552261683	0.895240633302	0.807337484769324	0.594295364200228	0.779070586397683	0.990766973535522
"ENSG00000276409.4 chr17_36764444"	0.54557815348379	0.88868831856441	0.972402633499369	0.873346772241029	0.983161228794559	0.777374368002173	0.977098331841347	0.598531800000423	0.781662446583025	0.962619294279342	0.874191646709738
"ENSG00000130332.14 chr19_2872099"	0.492421938833738	0.959000916799225	0.740154904905361	0.91869141104956	0.842719067168324	0.974159608427567	0.976223591247305	0.831116619180102	0.998289536460456	0.960268717140601	0.961856523803789
"ENSG00000172939.8 chr3_38258313"	0.146966536543528	0.88286148728564	0.974159608427567	0.41528405210764	0.975365329311094	0.246102553996772	0.839124825372431	0.995110399569015	0.383513896350515	0.403131886989611	0.805633984765179
"ENSG00000197629.5 chr11_59544385"	-1	0.40177870115973	0.901818911621335	0.514126361742661	0.259898666838465	0.632946076963747	0.91869141104956	0.839649192237418	0.972792988884176	0.887870472022518	0.624127839203319
"ENSG00000169926.10 chr15_31520047"	-1	0.993133477628111	0.977098331841347	0.965128036848894	0.739744685466577	0.995110399569015	0.91586163744289	0.907715647437948	0.979016217248618	0.154335137287659	0.974159608427567
"ENSG00000115234.10 chr2_26753844"	-1	0.977790680608551	0.900949332125415	0.872199284559796	0.965128036848894	0.0859303714310335	0.972792988884176	0.768499863363388	0.896736456858122	0.998829125649643	0.953240426679448
"ENSG00000165983.14 chr10_15538847"	-1	0.937048010594212	0.927635843428646	0.903507238356392	0.977098331841347	0.948381212285041	0.843324005882429	0.901818911621335	0.940051948910332	0.965128036848894	0.983537096363549
"ENSG00000120647.9 chr12_460968"	0.264873331639065	0.906636487406687	0.539180372883269	0.748324882144985	0.436220444176367	0.770100076372779	0.673526455546452	0.219350096304101	0.351651357785404	0.930064977690578	0.715650441268242
"ENSG00000213471.9 chr15_89634286"	-1	0.983910500395536	0.886643076988477	0.91586163744289	0.790403664819632	0.872666436052225	0.995110399569015	0.995110399569015	0.867282915918262	0.906508301721857	0.9854653385207
"ENSG00000104613.11 chr8_18850831"	-1	0.0606141383984847	0.810377811877886	0.995110399569015	0.974159608427567	0.93926556273219	0.998505594971526	0.983537096363549	0.515323233102483	0.954232242127506	0.974159608427567
"ENSG00000138166.5 chr10_110950127"	-1	0.932463109590882	0.833709852677364	0.911956521656897	0.976536400465601	0.965128036848894	0.663392293222672	0.977098331841347	0.680184764486305	0.972814154256964	0.887063573211373
"ENSG00000116329.10 chr1_29131378"	-1	0.901055760779518	0.645348258238626	-1	-1	0.901697179902246	0.88868831856441	0.762814653440629	-1	0.877943206192981	0.713940647370256
"ENSG00000087085.13 chr7_100702103"	-1	0.893635762134938	0.977098331841347	0.982724897396799	0.407522912267201	0.73651419788283	0.993725111669766	0.995441538583688	0.420147582594519	0.719919106158712	0.92575968985261
"ENSG00000183921.7 chr16_22280121"	0.88868831856441	0.760538332457075	0.922734052508882	-1	0.929709388502851	-1	0.896167451499504	0.877943206192981	-1	0.616662043661605	0.720347937679781
"ENSG00000152558.14 chr11_102389216"	-1	0.859234427142611	0.795352598601021	0.750909579680255	0.895473707156999	0.0436224907790728	0.56101385260922	0.779070586397683	0.848930243858265	0.704403180286027	0.429070703272062
"ENSG00000167670.15 chr19_4437453"	6.11914129143747e-05	0.412053898218664	0.335250830698845	0.0353167130570804	0.902867415103508	0.489949209960861	0.926963551495665	0.483957327944131	0.987217785388672	0.0503779306246099	0.0385584792781263
"ENSG00000137285.9 chr6_3563947"	-1	0.918259735734002	0.894596797026914	0.533914564884719	0.98111216690828	0.998505594971526	0.987217785388672	0.98205195924732	0.561424734015423	0.902522645603457	0.91486759828431
"ENSG00000185359.12 chr17_81224332"	-1	0.999788053313508	0.438923298910081	0.320025030886852	0.901978436864207	0.950781176246387	0.896993763215974	0.779326503680257	0.686582414785957	0.6955232463579	0.990367061109806
"ENSG00000173456.4 chr11_118961114"	0.665572867362906	0.513348671900573	0.818309413278482	0.927526141565638	0.881274523303963	0.862454731870857	0.880738530289726	0.905797863700987	0.985525528407411	0.756132764417468	0.920254554513724
"ENSG00000130921.7 chr12_123238286"	0.00713361175548422	0.875367144253614	0.913969998424078	0.429764772727774	0.148529238561397	0.0231156914143483	0.936324794280789	0.874319400205532	0.995110399569015	0.97795166066641	0.543182133762384
"ENSG00000205445.3 chr21_45160455"	-1	-1	-1	-1	0.0746367439462243	-1	-1	-1	-1	-1	-1
"ENSG00000166145.14 chr15_41433479"	0.964397424924772	0.982631812748491	0.995149806751907	0.982705288944018	0.995672007566708	0.771024223692239	0.867175152871224	0.867247515126852	0.956428010338772	0.997940686800292	0.956294080645499
"ENSG00000048740.18 chr10_11752269"	0.680184764486305	0.539180372883269	0.0338711069111997	0.65491760921747	0.937048010594212	0.436220444176367	0.914515500810592	0.623501504331882	0.974555260442663	0.551354456244302	0.709176373010381
"ENSG00000162825.16 chr1_144564339"	0.376499159136839	0.957063822960819	0.982286220068405	0.958214874614094	0.905734556729768	0.977109739268685	0.54369126605385	0.770157252403979	0.424477171406749	0.914847177264085	0.645348258238626
"ENSG00000137936.16 chr1_93733719"	0.389701504605064	0.264561677216106	0.420147582594519	0.492213823246755	0.0614795011648181	0.695096746590006	0.387879637938502	0.647074370860072	0.987572155032852	0.69290436210973	0.692342061413976
"ENSG00000077984.5 chr20_24978750"	0.767817066551616	0.88286148728564	0.851108708107903	0.794545670347369	0.872792086558027	0.0100893062826072	0.155970846252261	0.870740829023653	0.595953764732456	0.472936512873945	0.991015142434688
"ENSG00000152939.14 chr5_69068285"	0.667010708899855	0.930064977690578	0.97902389547991	0.923709179112081	0.916537867339598	-1	0.943035898829278	0.680184764486305	0.923626135783329	0.749722863811882	0.833709852677364
"ENSG00000213988.10 chr19_20138018"	0.389720893282258	0.922734052508882	0.57384188010095	0.917472509770775	0.677906868592103	0.882464055204988	0.474714452992997	0.999788053313508	0.948381212285041	0.733513672250501	0.931165750336594
"ENSG00000170892.10 chr19_54408890"	0.709185705350158	0.812552289861488	0.945294234872299	0.990250543939164	0.983161228794559	0.895473707156999	0.639369963300905	0.752882777928127	0.916754188320784	0.295876627609112	0.787327178771572
"ENSG00000157106.16 chr16_18759297"	0.787400597888758	0.960514678309466	0.862947797032168	0.945042734204769	0.976487347000502	0.97558724137232	0.951534650659003	0.973454377594685	0.916877163639645	0.956294080645499	0.999788053313508
"ENSG00000115297.10 chr2_75424172"	0.65319062186666	0.142648764383203	0.497099063336545	0.936324794280789	0.826792188272922	-1	-1	-1	-1	-1	0.887144995812562
"ENSG00000178057.14 chr3_49932877"	0.39037173532959	0.888636593212329	0.994963738634211	0.854060578030666	0.752136093722559	0.740959662999274	0.899929444235284	0.761044346901904	0.895473707156999	0.733513672250501	0.876528138945973
"ENSG00000166446.14 chr16_81711662"	0.895473707156999	0.867175152871224	0.917609301734222	0.916419448403227	0.977098331841347	0.810159206347322	0.668258833521394	0.863311586989644	0.922734052508882	0.944890002201576	0.985178903057405
"ENSG00000184162.14 chr19_19629920"	-1	0.896469408766475	0.972814154256964	0.937048010594212	0.928226709146628	0.64637896111927	0.323357960807151	0.710055721255082	0.999057113340791	0.951061285596279	0.866169011830352
"ENSG00000166220.12 chr10_71420880"	-1	-1	-1	-1	1.71742313736765e-05	-1	-1	-1	-1	-1	-1
"ENSG00000145284.11 chr4_82406975"	0.345808934442203	0.711854317644022	0.908124529891968	0.902522645603457	0.867282915918262	0.964220939056741	0.903712142719389	0.974159608427567	0.351651357785404	0.77928110711283	0.892595683920583
"ENSG00000147647.12 chr8_104414466"	0.974731975120464	0.681895621112771	-1	-1	-1	-1	0.557684605247439	0.663099147441316	-1	0.901818911621335	0.0720068603933992
"ENSG00000134709.10 chr1_59662624"	-1	0.990250543939164	0.956509139217765	0.885639120918948	0.903712142719389	0.923057022466992	0.943071898141254	0.575774382101673	0.474782146680399	0.977595856889891	0.97950683027594
"ENSG00000141738.13 chr17_40080386"	-1	0.896258702712022	0.736490765552199	0.717373791621575	0.906828449099224	0.9950601473192	0.823663094333454	0.681483936275457	0.930064977690578	0.987217785388672	0.948381212285041
"ENSG00000182575.7 chr17_50225922"	-1	0.934933525892954	0.704403180286027	0.690843205435424	0.81280013705102	-1	0.985178903057405	0.982631812748491	0.86130592495472	0.520268231920473	0.944976250974372
"ENSG00000198885.9 chr2_95534376"	0.0153095972119641	0.0861655201008814	0.774727948342301	0.207837552649935	0.863269072815855	0.0470922416187053	0.0457927947444689	0.520314149972076	0.993068181134723	0.395572574414965	0.26626253946182
"ENSG00000103024.7 chr16_1316518"	-1	0.93930685740008	0.846302076552337	0.890775605279864	0.81552935242924	0.429452706050047	0.928621146757389	0.704403180286027	0.886542726594751	0.731480198928566	0.991875095943633
"ENSG00000174749.5 chr4_111737740"	0.114155303195668	0.714629252974822	0.302903456446998	0.972792988884176	0.888307419219152	0.972670012008733	0.979246133748223	0.819598392335269	0.982631812748491	0.511785764857319	0.687005635683905
"ENSG00000223601.2 chr10_21595802"	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
"ENSG00000222009.8 chr1_44005868"	0.777374368002173	0.858462914644821	0.982631812748491	0.985372436926289	0.848236035527474	0.968927418969258	0.972670012008733	0.886542726594751	0.961856523803789	0.928226709146628	0.94727962356712
"ENSG00000131100.12 chr22_17301707"	-1	0.534089268487291	0.62399216346666	0.995110399569015	0.895473707156999	0.941316027251976	0.994510630647013	0.755870494354501	0.926963551495665	0.899942045674183	0.697022944825502
"ENSG00000135953.10 chr2_102089194"	-1	0.625605929847667	0.819093889695888	0.995110399569015	0.615666566258428	0.915623533141468	0.826792188272922	0.872666436052225	0.854745155288113	0.548583417024319	0.905797863700987
"ENSG00000205549.8 chr9_16237824"	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
"ENSG00000091536.16 chr17_18152589"	0.282130213009236	0.650160898222919	0.373709905042475	0.654752579850342	0.789550509414238	0.884926258039244	0.697275686410745	0.923458393951352	0.747003004547437	0.982631812748491	0.760429022978201
"ENSG00000204010.3 chr10_90334781"	-1	-1	-1	-1	-1	1.10155756674321e-07	1.16957145308624e-08	-1	-1	-1	-1
"ENSG00000130695.14 chr1_26252732"	-1	0.0206073380753262	0.671374866353327	0.733513672250501	0.00796386312650138	0.911374448656483	0.530532512914756	0.682464720500246	0.000217888719811481	0.964527882095186	0.852395803304363
"ENSG00000153563.15 chr2_86364115"	-1	0.688964607609826	0.711854317644022	0.906025099873857	0.306783904083672	0.88868831856441	0.928621146757389	0.475145911879546	0.893561864591296	0.983394548936441	0.671374866353327
"ENSG00000154479.12 chr2_169732344"	0.982606292197679	0.274270954520215	0.723372121649907	0.518318484809758	0.946489511258931	-1	0.593648380863581	0.718811296712677	0.463850931698798	0.288824235465498	0.21783671592592
"ENSG00000171311.12 chr10_97594712"	-1	0.833128242244605	0.864259869954509	0.972792988884176	0.389692602386291	0.982631812748491	0.807055968115537	0.97540239405861	0.726380466383572	0.982631812748491	0.865808949673939
"ENSG00000136960.12 chr8_119407875"	-1	0.752882777928127	0.83879411171428	0.468309499532601	0.973454377594685	0.772600991702496	0.988404975134935	0.686711353390764	0.0630283942301708	0.856302995778092	0.99766086982869
"ENSG00000103544.14 chr16_19457560"	0.841317083260774	0.964220939056741	0.993653694999187	0.680184764486305	0.756132764417468	0.828690958960469	0.978994684014898	0.893915834512925	0.933037488808121	0.927599311004564	0.786115132210369
"ENSG00000129988.5 chr20_38372105"	0.972792988884176	0.738950777177575	-1	0.761044346901904	0.972792988884176	0.928226709146628	0.848236035527474	-1	0.720971619210413	0.521124662823031	0.937156199196043
"ENSG00000164442.9 chr6_138919029"	-1	0.653385579309195	0.932480296639503	0.859000773339932	0.998505594971526	0.952987296552146	0.848940675141179	0.143674931691357	0.996494227623509	0.781058065297156	0.992081447249126
"ENSG00000068654.15 chr2_86068595"	0.0254708460642296	0.890891315320413	0.769735609932945	0.822217042532198	0.867622565610578	0.940825491385495	0.734571054252503	0.848606413207257	0.876528138945973	0.927207732147921	0.549283130845098
"ENSG00000185955.4 chr7_100194256"	0.623501504331882	0.52607628347295	0.944648788402219	0.669329558290565	0.882183705138593	0.968927418969258	0.978598921783287	0.768638776736339	0.908196411752902	0.781662446583025	0.519144946110193
"ENSG00000111275.12 chr12_112542490"	-1	0.651401243410061	0.858110710150032	0.897329174665643	0.773315937656017	0.0418081779404604	0.351651357785404	0.78635893847485	0.895473707156999	0.835668826143385	0.997132329402559
"ENSG00000176723.9 chr16_31442620"	-1	0.19743076769411	0.589985089006277	0.653385579309195	0.837080536708308	-1	0.271779751719207	0.933343154379344	0.854745155288113	0.81519140451533	0.374726968622504
"ENSG00000101161.7 chr20_63677077"	0.740959662999274	0.972814154256964	0.226772132992949	0.691776871933959	0.0979998849683244	0.870740829023653	0.642910448014444	0.875367144253614	0.990636719387641	0.858017981540175	0.991054920752156
"ENSG00000127366.5 chr7_141552753"	0.157844325003736	0.867282915918262	0.6955232463579	0.606452724057306	0.54369126605385	0.576322340538923	0.965128036848894	0.973725290536698	0.547086005540407	0.576454107031757	0.837080536708308
"ENSG00000164109.13 chr4_120920183"	-1	0.625776405970452	0.88286148728564	0.972402633499369	0.920679389084981	0.936324794280789	0.963876040699158	0.598916928644193	0.79561477873988	0.826792188272922	0.974159608427567
"ENSG00000116754.13 chr1_70964233"	0.977098331841347	0.848745633001435	0.686572835511642	0.976536400465601	0.998169398696068	0.854060578030666	0.885610159318773	0.374831654406919	0.964082888864982	0.939904745905417	0.752123175312724
"ENSG00000165023.6 chr9_91389283"	0.723988274372404	0.830832180116382	0.319915709645101	-1	0.591662013802453	-1	0.823618107121114	0.814517743442314	-1	0.694013857222508	0.481396945169729
"ENSG00000145864.12 chr5_162190997"	-1	0.974159608427567	0.805633984765179	-1	0.957678568323349	-1	0.791416971298865	0.873864915578329	0.951697389297784	0.922734052508882	0.65331593866354
"ENSG00000204256.12 chr6_32435342"	-1	0.999492377858647	0.957004316476252	0.950781176246387	0.803421199803229	0.280429457644796	0.700631061975296	0.936956143527711	0.993653694999187	0.886800165898636	0.937048010594212
"ENSG00000186439.12 chr6_124409287"	-1	0.568604560895269	0.613517112510113	0.971050334427805	0.747003004547437	0.95800807354908	0.982631812748491	0.576454107031757	0.725601484872487	0.532171928885434	0.91303709181858
"ENSG00000133619.17 chr7_150076766"	0.542789803928199	0.782604095420937	0.980594657630837	0.895473707156999	0.856302995778092	0.508209654579239	0.874319400205532	0.751460835284427	0.848662125773716	0.977109739268685	0.704403180286027
"ENSG00000125703.14 chr1_62784304"	0.146966536543528	0.992997797548392	0.46125789881442	0.624127839203319	0.96031267399407	0.295876627609112	0.911374448656483	0.770671764832208	0.752123175312724	0.749596294673859	0.752123175312724
"ENSG00000183763.8 chr3_50341371"	-1	0.85782161452053	0.540479334091416	0.462686061090224	0.5911592460044	0.937048010594212	0.79561638150767	0.855996504346765	0.960573308434492	0.936446987083737	0.977174808897387
"ENSG00000141759.14 chr18_79877991"	0.0124701562087495	0.4651636942961	0.58022611869269	0.326705320386521	0.0401712724966119	0.265966393877127	0.265644101672534	0.773857032891097	0.525278311859283	0.88056038080195	0.436220444176367
